pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00452,Harriet,Mr. Herriton,531,532,mother wouldn t like it it would be most unsuitable almost irreverent besides all that foreign theatres are notorious don t you remember those letters in the church family newspaper,but this is an opera lucia di lammermoor sir walter scott classical you know,Caroline Abbott; Mr. Herriton,F,major,M,major,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
00453,Mr. Herriton,Harriet,532,533,but this is an opera lucia di lammermoor sir walter scott classical you know,certainly one has so few opportunities of hearing music it is sure to be very bad but it might be better than sitting idle all the evening we have no book and i lost my crochet at florence,Caroline Abbott; Harriet,M,major,F,major,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
00454,Harriet,Mr. Herriton,533,534,certainly one has so few opportunities of hearing music it is sure to be very bad but it might be better than sitting idle all the evening we have no book and i lost my crochet at florence,good miss abbott you are coming too,Caroline Abbott; Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
00455,Mr. Herriton,Caroline Abbott,534,535,good miss abbott you are coming too,it is very kind of you mr herriton in some ways i should enjoy it but excuse the suggestion i don t think we ought to go to cheap seats,Caroline Abbott; Harriet,M,major,F,major,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00456,Caroline Abbott,Harriet,535,536,it is very kind of you mr herriton in some ways i should enjoy it but excuse the suggestion i don t think we ought to go to cheap seats,good gracious me i should never have thought of that as likely as not we should have tried to save money and sat among the most awful people one keeps on forgetting this is italy,Harriet; Mr. Herriton,F,major,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00457,Harriet,Caroline Abbott,536,537,good gracious me i should never have thought of that as likely as not we should have tried to save money and sat among the most awful people one keeps on forgetting this is italy,unfortunately i have no evening dress and if the seats,Caroline Abbott; Mr. Herriton,F,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
00458,Caroline Abbott,Mr. Herriton,537,538,unfortunately i have no evening dress and if the seats,oh that ll be all right we ll go as we are and buy the best we can get monteriano is not formal we do all right,Harriet; Mr. Herriton,F,major,M,major,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
00459,Mr. Herriton,Caroline Abbott,538,539,oh that ll be all right we ll go as we are and buy the best we can get monteriano is not formal we do all right,yes i know but pretty things pack as easily as ugly ones we had no need to come to italy like guys,Caroline Abbott; Harriet,M,major,F,major,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
00460,Caroline Abbott,Mr. Herriton,539,540,yes i know but pretty things pack as easily as ugly ones we had no need to come to italy like guys,don t you like it at all,Harriet; Mr. Herriton,F,major,M,major,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
00461,Mr. Herriton,Caroline Abbott,540,541,don t you like it at all,most awfully,Caroline Abbott; Harriet,M,major,F,major,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
00462,Mr. Herriton,Harriet,543,544,shut it,we must make a stand from the beginning they re talking,Caroline Abbott; Harriet,M,major,F,major,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
00463,Harriet,Caroline Abbott,544,545,we must make a stand from the beginning they re talking,it is tiresome but perhaps it isn t for us to interfere,Caroline Abbott; Mr. Herriton,F,major,F,major,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0
00464,Caroline Abbott,Harriet,545,546,it is tiresome but perhaps it isn t for us to interfere,ridiculous babies,Harriet; Mr. Herriton,F,major,F,major,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
00465,Harriet,Mr. Herriton,546,547,ridiculous babies,why it is the famous hot lady of the apennines the one who had never never before,Caroline Abbott; Mr. Herriton,F,major,M,major,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
00466,Mr. Herriton,Harriet,547,548,why it is the famous hot lady of the apennines the one who had never never before,ugh don t she will be very vulgar and i m sure it s even worse here than in the tunnel i wish we d never,Caroline Abbott; Harriet,M,major,F,major,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
00467,Harriet,Mr. Herriton,550,551,call this classical it s not even respectable philip take me out at once,whose is it whose is it whose is it,Caroline Abbott; Mr. Herriton,F,major,M,major,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
00468,Signor Carella,Mr. Herriton,553,554,why have you not written why do you take me by surprise,oh i ve written i left a note this afternoon,Mr. Herriton,M,major,M,major,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0
00469,_group,Signor Carella,557,558,gino s friends are ours,friends a relative a brother fra filippo who has come all the way from england and never written,Mr. Herriton; Signor Carella,F,minor,M,major,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
00470,Signor Carella,Mr. Herriton,558,559,friends a relative a brother fra filippo who has come all the way from england and never written,i left a message,Mr. Herriton,M,major,M,major,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
00471,_group,Mr. Herriton,560,561,come in to us,thank you ladies there is not time at ten o clock then i want to speak to you alone at ten,Mr. Herriton; Signor Carella,F,minor,M,major,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1
00472,Caroline Abbott,Mr. Herriton,563,564,that was he wasn t it,yes rather,Mr. Herriton,F,major,M,major,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
00473,Mr. Herriton,Caroline Abbott,564,565,yes rather,i suppose you didn t settle anything,Caroline Abbott,M,major,F,major,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
00474,Caroline Abbott,Mr. Herriton,565,566,i suppose you didn t settle anything,why no how could i the fact is well i got taken by surprise but after all what does it matter there s no earthly reason why we shouldn t do the business pleasantly he s a perfectly charming person and so are his friends i m his friend now his long lost brother what s the harm i tell you miss abbott it s one thing for england and another for italy there we plan and get on high moral horses here we find what asses we are for things go off quite easily all by themselves my hat what a night did you ever see a really purple sky and really silver stars before well as i was saying it s absurd to worry he s not a porky father he wants that baby as little as i do he s been ragging my dear mother just as he ragged me eighteen months ago and i ve forgiven him oh but he has a sense of humour,Mr. Herriton,F,major,M,major,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
00475,Mr. Herriton,Caroline Abbott,566,567,why no how could i the fact is well i got taken by surprise but after all what does it matter there s no earthly reason why we shouldn t do the business pleasantly he s a perfectly charming person and so are his friends i m his friend now his long lost brother what s the harm i tell you miss abbott it s one thing for england and another for italy there we plan and get on high moral horses here we find what asses we are for things go off quite easily all by themselves my hat what a night did you ever see a really purple sky and really silver stars before well as i was saying it s absurd to worry he s not a porky father he wants that baby as little as i do he s been ragging my dear mother just as he ragged me eighteen months ago and i ve forgiven him oh but he has a sense of humour,this time the same place the same thing help me,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
00476,Perfetta,Caroline Abbott,568,569,scusi tanto,is signor carella in,Caroline Abbott,F,minor,F,major,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
00477,Signor Carella,Caroline Abbott,574,575,business with me,most important business,Caroline Abbott,M,major,F,major,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
00478,Caroline Abbott,Signor Carella,575,576,most important business,before business you must get well this is the best wine,Signor Carella,F,major,M,major,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
00479,Signor Carella,Caroline Abbott,576,577,before business you must get well this is the best wine,perhaps you are engaged and as i am not very well,Caroline Abbott,M,major,F,major,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0
00480,Caroline Abbott,Signor Carella,577,578,perhaps you are engaged and as i am not very well,you are not well enough to go back and i am not engaged ah now i understand now i see what frightened you but why did you never speak,Signor Carella,F,major,M,major,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
00481,Signor Carella,Caroline Abbott,578,579,you are not well enough to go back and i am not engaged ah now i understand now i see what frightened you but why did you never speak,what a fine child signor carella and how nice of you to talk to it though i see that the ungrateful little fellow is asleep seven months no eight of course eight still he is a remarkably fine child for his age,Caroline Abbott,M,major,F,major,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00482,Caroline Abbott,Signor Carella,579,580,what a fine child signor carella and how nice of you to talk to it though i see that the ungrateful little fellow is asleep seven months no eight of course eight still he is a remarkably fine child for his age,you must not stand let us sit on the loggia where it is cool i am afraid the room is very untidy,Signor Carella,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
00483,Signor Carella,Caroline Abbott,580,581,you must not stand let us sit on the loggia where it is cool i am afraid the room is very untidy,posing a born artist s model,Caroline Abbott,M,major,F,major,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
00484,Caroline Abbott,Signor Carella,582,583,mr herriton called yesterday but you were out,but guess e manca questo,Signor Carella,F,major,M,major,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
00485,Signor Carella,Caroline Abbott,583,584,but guess e manca questo,this house is a large house,Caroline Abbott,M,major,F,major,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
00486,Caroline Abbott,Signor Carella,584,585,this house is a large house,exactly and when my poor wife died when my poor wife died i thought of having my relatives to live here my father wished to give up his practice at empoli my mother and sisters and two aunts were also willing but it was impossible they have their ways of doing things and when i was younger i was content with them but now i am a man i have my own ways do you understand,Signor Carella,F,major,M,major,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
00487,Signor Carella,Caroline Abbott,585,586,exactly and when my poor wife died when my poor wife died i thought of having my relatives to live here my father wished to give up his practice at empoli my mother and sisters and two aunts were also willing but it was impossible they have their ways of doing things and when i was younger i was content with them but now i am a man i have my own ways do you understand,yes i do it is a large house,Caroline Abbott,M,major,F,major,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1
00488,Caroline Abbott,Signor Carella,586,587,yes i do it is a large house,immense and the taxes but it will be better when ah but you have never guessed why i went to poggibonsi why it was that i was out when he called,Signor Carella,F,major,M,major,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
00489,Signor Carella,Caroline Abbott,587,588,immense and the taxes but it will be better when ah but you have never guessed why i went to poggibonsi why it was that i was out when he called,i cannot guess signor carella i am here on business,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
00490,Caroline Abbott,Signor Carella,588,589,i cannot guess signor carella i am here on business,but try,Signor Carella,F,major,M,major,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
00491,Signor Carella,Caroline Abbott,589,590,but try,i cannot i hardly know you,Caroline Abbott,M,major,F,major,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
00492,Caroline Abbott,Signor Carella,590,591,i cannot i hardly know you,but we are old friends and your approval will be grateful to me you gave it me once before will you give it now,Signor Carella,F,major,M,major,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1
00493,Signor Carella,Caroline Abbott,591,592,but we are old friends and your approval will be grateful to me you gave it me once before will you give it now,i have not come as a friend this time i am not likely signor carella to approve of anything you do,Caroline Abbott,M,major,F,major,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
00494,Caroline Abbott,Signor Carella,592,593,i have not come as a friend this time i am not likely signor carella to approve of anything you do,oh signorina surely you approve of marriage,Signor Carella,F,major,M,major,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
00495,Signor Carella,Caroline Abbott,593,594,oh signorina surely you approve of marriage,where there is love,Caroline Abbott,M,major,F,major,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
00496,Caroline Abbott,Signor Carella,594,595,where there is love,where there is love,Signor Carella,F,major,M,major,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
00497,Signor Carella,Caroline Abbott,595,596,where there is love,do i understand that you are proposing to marry again i forbid you then i forbid you,Caroline Abbott,M,major,F,major,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
00498,Caroline Abbott,Signor Carella,596,597,do i understand that you are proposing to marry again i forbid you then i forbid you,but why,Signor Carella,F,major,M,major,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
00499,Signor Carella,Caroline Abbott,597,598,but why,you have ruined one woman i forbid you to ruin another it is not a year since lilia died you pretended to me the other day that you loved her it is a lie you wanted her money has this woman money too,Caroline Abbott,M,major,F,major,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
