pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00601,Mr. Beebe,Mr. Emerson,1364,1367,i am more grieved than i can possibly express it is lamentable lamentable incredible,now it is all dark now beauty and passion seem never to have existed i know but remember the mountains over florence and the view ah dear if i were george and gave you one kiss it would make you brave you have to go cold into a battle that needs warmth out into the muddle that you have made yourself and your mother and all your friends will despise you oh my darling and rightly if it is ever right to despise george still dark all the tussle and the misery without a word from him am i justified yes for we fight for more than love or pleasure there is truth truth counts truth does count,Lucy; Mr. Emerson,M,major,M,intermediate,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00602,Mr. Beebe,Mr. Emerson,1366,751,nothing mr emerson except that he no longer interests me marry george miss honeychurch he will do admirably,the garden of eden which you place in the past is really yet to come we shall enter it when we no longer despise our bodies in this not in other things we men are ahead we despise the body less than women do but not until we are comrades shall we enter the garden,Lucy; Mr. Emerson,M,major,M,intermediate,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00603,Freddy,Mrs. Honeychurch,435,450,where aren t they i tell you i m getting fairly sick,how very odd of him,Mrs. Honeychurch,M,intermediate,F,major,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
00604,Freddy,Mrs. Honeychurch,437,865,time they did,and i have been thinking surely we could squeeze charlotte in here next week and give her a nice holiday while plumbers at tunbridge wells finish i have not seen poor charlotte for so long,Mrs. Honeychurch,M,intermediate,F,major,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
00605,Freddy,Mrs. Honeychurch,439,446,it s his third go isn t it,i said i was rather amused at cecil asking my permission at all he has always gone in for unconventionality and parents nowhere and so forth when it comes to the point he can t get on without me,Mrs. Honeychurch,M,intermediate,F,major,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
00606,Freddy,Mrs. Honeychurch,441,801,i didn t mean to be unkind but i do think lucy might have got this off her chest in italy i don t know how girls manage things but she can t have said properly before or she wouldn t have to say it again now over the whole thing i can t explain i do feel so uncomfortable,dear no doubt you re right as usual but you are in no position to argue come lucy oh look don t look oh poor mr beebe how unfortunate again,Mrs. Honeychurch,M,intermediate,F,major,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
00607,Freddy,Mrs. Honeychurch,443,452,i feel never mind,what do you know about lucy or girls or anything what ever did you say,Mrs. Honeychurch,M,intermediate,F,major,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
00608,Freddy,Mrs. Honeychurch,445,803,yes mother you told me a jolly good letter,hush dears and do be sure you dry yourselves thoroughly first all these colds come of not drying thoroughly,Mrs. Honeychurch,M,intermediate,F,major,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
00609,Freddy,Mrs. Honeychurch,447,460,nor me,i hope you gave a careful answer dear,Mrs. Honeychurch,M,intermediate,F,major,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
00610,Freddy,Mrs. Honeychurch,449,483,he asked me for my permission also,not a kiss for me,Mrs. Honeychurch,M,intermediate,F,major,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0
00611,Freddy,Mrs. Honeychurch,451,458,why so why shouldn t my permission be asked,peeping like that can t i look out of my own window still page 322,Mrs. Honeychurch,M,intermediate,F,major,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0
00612,Freddy,Mrs. Honeychurch,453,669,i said to cecil,oh good gracious there isn t going to be another muddle do you notice lucy i m always right i said don t interfere with cissie villa i m always right i m quite uneasy at being always right so often,Mrs. Honeychurch,M,intermediate,F,major,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1
00613,Freddy,Mrs. Honeychurch,455,472,the bother is this,don t interrupt so foolishly where was i oh yes no i ll cross that last bit out it looks patronizing i ll stop at or shall i cross that out too,Mrs. Honeychurch,M,intermediate,F,major,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
00614,Freddy,Mrs. Honeychurch,457,444,i don t see you ought to go peeping like that,just listen to what i have written to mrs vyse i said dear mrs vyse,Mrs. Honeychurch,M,intermediate,F,major,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0
00615,Freddy,Mrs. Honeychurch,459,442,the bother is this i have put my foot in it with cecil most awfully not content with permission which i did give that is to say i said well not content with that he wanted to know whether i wasn t off my head with joy he practically put it like this wasn t it a splendid thing for lucy and for windy corner generally if he married her and he would have an answer he said it would strengthen his hand,do you indeed dear how interesting,Mrs. Honeychurch,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
00616,Freddy,Mrs. Honeychurch,461,677,i answered no there fly into a stew i can t help it had to say it i had to say no he ought never to have asked me,i trust they are the right sort of person all right lucy i see you looking down your nose and thinking your mother s a snob but there is a right sort and a wrong sort and it s affectation to pretend there isn t,Mrs. Honeychurch,M,intermediate,F,major,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00617,Freddy,Mrs. Honeychurch,463,468,oh do keep quiet mother i had to say no when i couldn t say yes i tried to laugh as if i didn t mean what i said and as cecil laughed too and went away it may be all right but i feel my foot s in it oh do keep quiet though and let a man do some work,mr beebe i don t see how mr beebe comes in,Mrs. Honeychurch,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
00618,Freddy,Mrs. Honeychurch,465,464,not a bit i only let out i didn t like him i don t hate him but i don t like him what i mind is that he ll tell lucy,no i shall not keep quiet you know all that has passed between them in rome you know why he is down here and yet you deliberately insult him and try to turn him out of my house,Mrs. Honeychurch,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
00619,Freddy,Mrs. Honeychurch,467,476,i liked him till just now i suppose it s having him spoiling lucy s first week at home and it s also something that mr beebe said not knowing,oh cecil oh cecil do tell me,Mrs. Honeychurch,M,intermediate,F,major,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
00620,Freddy,Mrs. Honeychurch,469,454,you know mr beebe s funny way when you never quite know what he means he said i was very cute i asked him what he meant he said i couldn t make him say any more but it set me thinking since cecil has come after lucy he hasn t been so pleasant at least i can t explain,what a helpful answer,Mrs. Honeychurch,M,intermediate,F,major,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
00621,Freddy,Mrs. Honeychurch,471,466,suppose lucy marries cecil would she live in a flat or in the country,well i like him i know his mother he s good he s clever he s rich he s well connected oh you needn t kick the piano he s well connected i ll say it again if you like he s well connected and he has beautiful manners,Mrs. Honeychurch,M,intermediate,F,major,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0
00622,Freddy,Mrs. Honeychurch,473,799,cross it out too,good gracious me dear so it s you what miserable management why not have a comfortable bath at home with hot and cold laid on,Mrs. Honeychurch,M,intermediate,F,major,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
00623,Freddy,Mrs. Honeychurch,475,436,look out,for goodness sake go out of my drawing room then i think things are coming to a head,Mrs. Honeychurch,M,intermediate,F,major,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0
00624,Freddy,Mrs. Honeychurch,482,438,steady on,i am glad that cecil is asking her this once more,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,F,major,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
00625,Freddy,Mrs. Honeychurch,656,657,well he bounces better than the beautiful white devil,hush dear,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,F,major,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
00626,Freddy,Mrs. Honeychurch,668,456,rather not more like anderson,freddy you must come there they still are,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,F,major,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
00627,Freddy,Mrs. Honeychurch,676,474,i don t know whether they re any emersons,then the whole thing runs,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,F,major,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
00628,Freddy,Mrs. Honeychurch,798,470,well i can t help it i can t be trodden on can i,you never can dear but i can you are jealous of cecil because he may stop lucy knitting you silk ties will this do then i put in at the top i must write the letter out again i said that because i didn t want mrs vyse to think us old fashioned she goes in for lectures and improving her mind and all the time a thick layer of flue under the beds and the maid s dirty thumb marks where you turn on the electric light she keeps that flat abominably,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,F,major,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00629,Freddy,Mrs. Honeychurch,800,448,look here mother a fellow must wash and a fellow s got to dry and if another fellow,you what do you mean,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,F,major,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
00630,Freddy,Mrs. Honeychurch,802,859,and me i ve swallowed one i ve swallowed a pollywog it wriggleth in my tummy i shall die emerson you beast you ve got on my bags,i have been thinking lucy of that letter of charlotte s how is she,Cecil; George Emerson; Lucy; Mr. Beebe; Mrs. Honeychurch,M,intermediate,F,major,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0
00631,Freddy,Mrs. Honeychurch,858,440,this year next year now never,freddy i do call the way you talk unkind,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,F,major,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0
00632,Freddy,Mrs. Honeychurch,864,462,so would i,ridiculous child you think you re so holy and truthful but really it s only abominable conceit do you suppose that a man like cecil would take the slightest notice of anything you say i hope he boxed your ears how dare you say no,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,F,major,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
00633,Freddy,Mrs. Honeychurch,878,879,i must say cousin charlotte was very kind to me that year i called on my bike she thanked me for coming till i felt like such a fool and fussed round no end to get an egg boiled for my tea just right,i know dear she is kind to everyone and yet lucy makes this difficulty when we try to give her some little return,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
00634,Mrs. Honeychurch,Freddy,436,451,for goodness sake go out of my drawing room then i think things are coming to a head,why so why shouldn t my permission be asked,Freddy,F,major,M,intermediate,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
00635,Mrs. Honeychurch,Freddy,438,1225,i am glad that cecil is asking her this once more,so am i,Freddy,F,major,M,intermediate,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
00636,Mrs. Honeychurch,Freddy,440,447,freddy i do call the way you talk unkind,nor me,Freddy,F,major,M,intermediate,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
00637,Mrs. Honeychurch,Freddy,442,802,do you indeed dear how interesting,and me i ve swallowed one i ve swallowed a pollywog it wriggleth in my tummy i shall die emerson you beast you ve got on my bags,Freddy,F,major,M,intermediate,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
00638,Mrs. Honeychurch,Freddy,444,453,just listen to what i have written to mrs vyse i said dear mrs vyse,i said to cecil,Freddy,F,major,M,intermediate,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
00639,Mrs. Honeychurch,Freddy,446,864,i said i was rather amused at cecil asking my permission at all he has always gone in for unconventionality and parents nowhere and so forth when it comes to the point he can t get on without me,so would i,Freddy,F,major,M,intermediate,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0
00640,Mrs. Honeychurch,Freddy,448,461,you what do you mean,i answered no there fly into a stew i can t help it had to say it i had to say no he ought never to have asked me,Freddy,F,major,M,intermediate,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0
00641,Mrs. Honeychurch,Freddy,450,676,how very odd of him,i don t know whether they re any emersons,Freddy,F,major,M,intermediate,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
00642,Mrs. Honeychurch,Freddy,452,459,what do you know about lucy or girls or anything what ever did you say,the bother is this i have put my foot in it with cecil most awfully not content with permission which i did give that is to say i said well not content with that he wanted to know whether i wasn t off my head with joy he practically put it like this wasn t it a splendid thing for lucy and for windy corner generally if he married her and he would have an answer he said it would strengthen his hand,Freddy,F,major,M,intermediate,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00643,Mrs. Honeychurch,Freddy,454,680,what a helpful answer,oh yes and you will be satisfied too for they re friends of cecil so you and the other country families will be able to call in perfect safety,Freddy,F,major,M,intermediate,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
00644,Mrs. Honeychurch,Freddy,456,473,freddy you must come there they still are,cross it out too,Freddy,F,major,M,intermediate,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
