pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00357,Bill Sikes,Nance,770,772,but wot,now fagin tell bill at once about oliver,Fagin; Nance,M,major,F,major,OliverTwist,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
00358,Nance,Bill Sikes,772,774,now fagin tell bill at once about oliver,what about him,Bill Sikes; Fagin,F,major,M,major,OliverTwist,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
00359,Fagin,Nance,775,777,he s the boy for you my dear,have him bill i would if i was in your place he mayn t be so much up as any of the others but that s not what you want if he s only to open a door for you depend upon it he s a safe one bill,Bill Sikes; Nance,M,major,F,major,OliverTwist,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00360,Nance,Bill Sikes,777,779,have him bill i would if i was in your place he mayn t be so much up as any of the others but that s not what you want if he s only to open a door for you depend upon it he s a safe one bill,well he is just the size i want,Bill Sikes; Fagin,F,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
00361,Bill Sikes,Nance,785,787,and wot wot makes you take so much pains about one chalk faced kid when you know there are fifty boys snoozing about common garden every night as you might pick and choose from,when is it to be done,Fagin; Nance,M,major,F,major,OliverTwist,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0
00362,Nance,Bill Sikes,787,789,when is it to be done,i planned with toby the night arter to morrow if he heerd nothing from me to the contrairy,Bill Sikes; Fagin,F,major,M,major,OliverTwist,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0
00363,Bill Sikes,Nance,793,795,oh ah it s all planned never mind particulars you d better bring the boy here to morrow night i shall get off the stone an hour arter daybreak then you hold your tongue and keep the melting pot ready and that s all you ll have to do,good night,Fagin; Nance,M,major,F,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
00364,Nance,Fagin,795,797,good night,is oliver a bed i want to speak to him,Fagin,F,major,M,major,OliverTwist,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
00365,Nance,Oliver Twist,822,824,like a lamb,yes i see it is sir,Bill Sikes; Oliver Twist,F,major,M,major,OliverTwist,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
00366,Oliver Twist,Nance,824,826,yes i see it is sir,the short and the long of what you mean is that if you re crossed by him in this job you have on hand you ll prevent his ever telling tales afterwards by shooting him through the head and will take your chance of swinging for it as you do for a great many other things in the way of business every month of your life,Bill Sikes; Nance,M,major,F,major,OliverTwist,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
00367,Nance,Bill Sikes,826,828,the short and the long of what you mean is that if you re crossed by him in this job you have on hand you ll prevent his ever telling tales afterwards by shooting him through the head and will take your chance of swinging for it as you do for a great many other things in the way of business every month of your life,now young un hard upon seven you must step out come don t lag behind already lazy legs,Bill Sikes; Oliver Twist,F,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1
00368,Bill Sikes,The Labouring Man,840,842,going on to shepperton,is all paid becky,Oliver Twist; The Labouring Man,M,major,M,minor,OliverTwist,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00369,Becky,Bill Sikes,843,845,yes the other gentleman s paid,why not you re a going to accommodate us and wot s to prevent my standing treat for a pint or so in return,Bill Sikes; Oliver Twist; The Labouring Man,F,minor,M,major,OliverTwist,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
00370,The Labouring Man,Oliver Twist,844,846,i say that won t do you know,the water he has brought me to this lonely place to murder me,Bill Sikes; Oliver Twist,M,minor,M,major,OliverTwist,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
00371,Bill Sikes,Toby Crackit,848,850,don t make such a row show a glim toby,a glim barney a glim show the gentleman in barney wake up first if convenient do you hear there s bill sikes in the passage with nobody to do the civil to him and you sleeping there as if you took laudanum with your meals and nothing stronger are you any fresher now or do you want the iron candlestick to wake you thoroughly,Oliver Twist; Toby Crackit,M,major,M,intermediate,OliverTwist,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00372,Toby Crackit,Bill Sikes,850,852,a glim barney a glim show the gentleman in barney wake up first if convenient do you hear there s bill sikes in the passage with nobody to do the civil to him and you sleeping there as if you took laudanum with your meals and nothing stronger are you any fresher now or do you want the iron candlestick to wake you thoroughly,here you get on first quicker or i shall tread upon your heels,Barney; Bill Sikes,M,intermediate,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
00373,Barney,Toby Crackit,851,853,bister sikes cub id sir cub id,bill my boy i m glad to see you i was almost afraid you d given it up in which case i should have made a personal wentur hallo,Bill Sikes; Toby Crackit,M,minor,M,intermediate,OliverTwist,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0
00374,Toby Crackit,Barney,853,855,bill my boy i m glad to see you i was almost afraid you d given it up in which case i should have made a personal wentur hallo,wud of bister fagid s lads,Barney; Bill Sikes; Oliver Twist,M,intermediate,M,minor,OliverTwist,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
00375,Bill Sikes,Toby Crackit,854,856,the boy only the boy,fagin s eh wot an inwalable boy that ll make for the old ladies pockets in chapels his mug is a fortin to him,Barney; Oliver Twist; Toby Crackit,M,major,M,intermediate,OliverTwist,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
00376,Barney,Bill Sikes,855,857,wud of bister fagid s lads,there there s enough of that now if you ll give us something to eat and drink while we re waiting you ll put some heart in us or in me at all events sit down by the fire younker and rest yourself for you ll have to go out with us again to night though not very far off,Bill Sikes; Oliver Twist; Toby Crackit,M,minor,M,major,OliverTwist,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00377,Bill Sikes,Oliver Twist,857,859,there there s enough of that now if you ll give us something to eat and drink while we re waiting you ll put some heart in us or in me at all events sit down by the fire younker and rest yourself for you ll have to go out with us again to night though not very far off,indeed indeed i,Barney; Oliver Twist; Toby Crackit,M,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
00378,Oliver Twist,Bill Sikes,859,861,indeed indeed i,he had better burn my body if he isn t more trouble than a whole family of dodgers drink it you perwerse imp drink it,Barney; Bill Sikes; Toby Crackit,M,major,M,major,OliverTwist,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
00379,Bill Sikes,Barney,861,863,he had better burn my body if he isn t more trouble than a whole family of dodgers drink it you perwerse imp drink it,here they are you loaded them yourself,Barney; Oliver Twist; Toby Crackit,M,major,M,minor,OliverTwist,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
00380,Barney,Bill Sikes,863,865,here they are you loaded them yourself,i ve got em,Bill Sikes; Oliver Twist; Toby Crackit,M,minor,M,major,OliverTwist,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
00381,Toby Crackit,Bill Sikes,866,868,crape keys centre bits darkies nothing forgotten,slap through the town there ll be nobody in the way to night to see us,Barney; Bill Sikes; Oliver Twist,M,intermediate,M,major,OliverTwist,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
00382,Bill Sikes,Toby Crackit,867,869,all right bring them bits of timber barney that s the time of day now then take his other hand toby look out barney,the boy next hoist him up i ll catch hold of him,Barney; Oliver Twist; Toby Crackit,M,major,M,intermediate,OliverTwist,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
00383,Toby Crackit,Oliver Twist,869,871,the boy next hoist him up i ll catch hold of him,oh for god s sake let me go let me run away and die in the fields i will never come near london never never oh pray have mercy on me and do not make me steal for the love of all the bright angels that rest in heaven have mercy upon me,Bill Sikes; Oliver Twist,M,intermediate,M,major,OliverTwist,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00384,Bill Sikes,Toby Crackit,870,872,get up get up or i ll strew your brains upon the grass,hush it won t answer here say another word and i ll do your business myself with a crack on the head that makes no noise and is quite as certain and more genteel here bill wrench the shutter open he s game enough now i ll engage i ve seen older hands of his age took the same way for a minute or two on a cold night,Oliver Twist; Toby Crackit,M,major,M,intermediate,OliverTwist,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00385,Oliver Twist,Bill Sikes,871,873,oh for god s sake let me go let me run away and die in the fields i will never come near london never never oh pray have mercy on me and do not make me steal for the love of all the bright angels that rest in heaven have mercy upon me,now listen you young limb i m a going to put you through there take this light go softly up the steps straight afore you and along the little hall to the street door unfasten it and let us in,Bill Sikes; Toby Crackit,M,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
00386,Martha,Mrs. Corney,911,913,no no mistress nobody can she s far beyond the reach of help i ve seen a many people die little babes and great strong men and i know when death s a coming well enough but she s troubled in her mind and when the fits are not on her and that s not often for she is dying very hard she says she has got something to tell which you must hear she ll never die quiet till you come mistress,very cold indeed sir,Mr. Bumble; Mrs. Corney,F,minor,F,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
00387,The Parish Apothecary's Apprentice,Anny,918,920,if she lasts a couple of hours i shall be surprised it s a break up of the system altogether is she dozing old lady then perhaps she ll go off in that way if you don t make a row put the light on the floor she won t see it there,not a word she plucked and tore at her arms for a little time but i held her hands and she soon dropped off she hasn t much strength in her so i easily kept her quiet i ain t so weak for an old woman although i am on parish allowance no no,Anny; Mrs. Corney,M,minor,F,minor,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
00388,Martha,Anny,923,925,i mind the time when she would have done the same and made rare fun of it afterwards,not long mistress we have none of us long to wait for death patience patience he ll be here soon enough for us all,Anny,F,minor,F,minor,OliverTwist,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1
00389,Mrs. Corney,Anny,926,928,hold your tongue you doting idiot you martha tell me has she been in this way before,but will never be again that is she ll never wake again but once and mind mistress that won t be for long,Anny; Martha,F,major,F,minor,OliverTwist,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
00390,_unknowable,Mrs. Thingummy,931,933,hush hush lie down lie down,now listen to me in this very room in this very bed i once nursed a pretty young creetur that was brought into the house with her feet cut and bruised with walking and all soiled with dust and blood she gave birth to a boy and died let me think what was the year again,Anny; Martha; Mrs. Corney; Mrs. Thingummy,M,intermediate,F,intermediate,OliverTwist,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
00391,Mrs. Thingummy,Mrs. Corney,932,934,i ll never lie down again alive i will tell her come here nearer let me whisper in your ear turn them away make haste make haste,never mind the year what about her,Anny; Martha; Mrs. Corney,F,intermediate,F,major,OliverTwist,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1
00392,Mr. Chitling,Fagin,949,951,that s two doubles and the rub i never see such a feller as you jack you win everything even when we ve good cards charley and i can t make nothing of em,ay ay try em again tom try em again,Charley Bates; Fagin; The Artful Dodger,M,intermediate,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
00393,Charley Bates,Mr. Chitling,950,952,matter fagin i wish you had watched the play tommy chitling hasn t won a point and i went partners with him against the artfull and dumb,no more of it for me thank ee fagin i ve had enough that ere dodger has such a run of luck that there s no standing again him,Fagin; Mr. Chitling; The Artful Dodger,M,intermediate,M,intermediate,OliverTwist,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
00394,Mr. Chitling,Charley Bates,952,954,no more of it for me thank ee fagin i ve had enough that ere dodger has such a run of luck that there s no standing again him,morning you must put your boots on over night and have a telescope at each eye and a opera glass between your shoulders if you want to come over him,Charley Bates; Fagin; The Artful Dodger,M,intermediate,M,intermediate,OliverTwist,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
00395,Fagin,The Artful Dodger,953,955,ha ha my dear you must get up very early in the morning to win against the dodger,how precious dull you are tommy what do you think he s thinking of fagin,Charley Bates; Mr. Chitling; The Artful Dodger,M,major,M,intermediate,OliverTwist,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0
00396,Charley Bates,Fagin,954,956,morning you must put your boots on over night and have a telescope at each eye and a opera glass between your shoulders if you want to come over him,how should i know my dear about his losses maybe or the little retirement in the country that he s just left eh ha ha is that it my dear,Fagin; Mr. Chitling; The Artful Dodger,M,intermediate,M,major,OliverTwist,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
00397,Fagin,Charley Bates,956,958,how should i know my dear about his losses maybe or the little retirement in the country that he s just left eh ha ha is that it my dear,i should say that he was uncommon sweet upon betsy see how he s a blushing oh my eye here s a merry go rounder tommy chitling s in love oh fagin fagin what a spree,Charley Bates; Mr. Chitling; The Artful Dodger,M,major,M,intermediate,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0
00398,The Artful Dodger,Fagin,957,959,not a bit of it what do you say charley,never mind him my dear betsy s a fine girl stick up to her tom stick up to her,Charley Bates; Fagin; Mr. Chitling,M,intermediate,M,major,OliverTwist,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
00399,Charley Bates,Mr. Chitling,958,960,i should say that he was uncommon sweet upon betsy see how he s a blushing oh my eye here s a merry go rounder tommy chitling s in love oh fagin fagin what a spree,what i mean to say fagin is that that isn t anything to anybody here,Fagin; Mr. Chitling; The Artful Dodger,M,intermediate,M,intermediate,OliverTwist,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0
00400,Mr. Chitling,The Artful Dodger,962,964,so i do do as she bids me i shouldn t have been milled if it hadn t been for her advice but it turned out a good job for you didn t it fagin and what s six weeks of it it must come some time or another and why not in the winter time when you don t want to go out a walking so much eh fagin,you wouldn t mind it again tom would you if bet was all right,Charley Bates; Fagin; The Artful Dodger,M,intermediate,M,intermediate,OliverTwist,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
00401,Fagin,Mr. Chitling,963,965,ah to be sure my dear,i mean to say that i shouldn t there now ah who ll say as much as that i should like to know eh fagin,Charley Bates; Mr. Chitling; The Artful Dodger,M,major,M,intermediate,OliverTwist,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1
00402,The Artful Dodger,Fagin,964,966,you wouldn t mind it again tom would you if bet was all right,nobody my dear not a soul tom i don t know one of em that would do it besides you not one of em my dear,Charley Bates; Fagin; Mr. Chitling,M,intermediate,M,major,OliverTwist,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
00403,Fagin,The Artful Dodger,970,972,no no to be sure you were too stout hearted for that a deal too stout my dear,hark i heard the tinkler,Charley Bates; Mr. Chitling; The Artful Dodger,M,major,M,intermediate,OliverTwist,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
00404,Mr. Chitling,Fagin,971,973,perhaps i was and if i was what s to laugh at in that eh fagin,what alone where is he yes bring him down hush quiet charley gently tom scarce scarce,Charley Bates; Fagin; The Artful Dodger,M,intermediate,M,major,OliverTwist,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1
00405,Toby Crackit,Fagin,974,976,how are you faguey pop that shawl away in my castor dodger so that i may know where to find it when i cut that s the time of day you ll be a fine young cracksman afore the old file now see there faguey not a drop of day and martin since you know when not a bubble of blacking by jove but don t look at me in that way man all in good time i can t talk about business till i ve eat and drank so produce the sustainance and let s have a quiet fill out for the first time these three days,yes yes,Fagin; The Artful Dodger,M,intermediate,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
